,Player,team_name,sub_position,Nation,Age,minutes_played,competition,matches_played,Starts,Rank_Defensive Duels SEPI,Rank_Aerial SEPI,Rank_Passing SEPI,Rank_p90_pmin_errors,Rank_p90_pmin_ball_recoveries,Rank_p90_pmin_Gls,Rank_p90_pmin_Ast,Rank_p90_pmin_shot_creating_actions_p90,Rank_G-xG,Rank_p90_pmin_interceptions,Rank_p90_pmin_progressive_passes,Rank_p90_pmin_dispossessed,Rank_p90_pmin_errors,Rank_p90_pmin_key_passes,Rank_Dribble SEPI,Position Specific Index,Team Final League Ranking
3504,Jimmy Cabot,Angers,Right Midfield,fr FRA,26,942,fr Ligue 1,22,8,0.192916353,0.198944989,0.186134137,0.327430294,0.564431047,0.57648832,0.550866616,0.695553881,0.655706727,0.626224567,0.362471741,0.637151469,0.327430294,0.538809344,0.021853806,0.326927908,13
3505,Tom Cairney,Fulham,Central Midfield,sct SCO,31,988,eng Premier League,33,6,0.021100226,0.519969857,0.843255463,0.327430294,0.7573474,0.808214017,0.133760362,0.943481537,0.724867725,0.080633007,0.956669179,0.934438583,0.327430294,0.565938206,0.097211756,0.400611237,10
3506,Tom Cairney,Fulham,Central Midfield,sct SCO,29,759,eng Premier League,10,9,0.042200452,0.669555388,0.966842502,0.327430294,0.125094197,0.641296157,0.650715901,0.981160512,0.724867725,0.002260739,0.963828184,0.737000754,0.327430294,0.930670686,0.993971364,0.40245332,18
3507,Tom Cairney,Fulham,Central Midfield,sct SCO,27,2194,eng Premier League,31,24,0.412207988,0.452901281,0.925395629,0.736623964,0.394875659,0.353051997,0.311605124,0.489073097,0.560468632,0.058025622,0.870384326,0.95478523,0.736623964,0.850037679,0.90881688,0.331198191,19
3508,Jens Cajuste,Reims,Central Midfield,se SWE,22,1530,fr Ligue 1,31,14,0.426525998,0.46948003,0.57648832,0.327430294,0.477769405,0.793519216,0.377920121,0.677467973,0.896447468,0.548982668,0.81763376,0.762622457,0.327430294,0.448379804,0.223059533,0.406221217,11
3509,Mahdi Camara,Brest,Central Midfield,fr FRA,24,1820,fr Ligue 1,31,20,0.629992464,0.463451394,0.481537302,0.327430294,0.377543331,0.585154484,0.133760362,0.250188395,0.349206349,0.968349661,0.349660889,0.3933685,0.327430294,0.095704597,0.410700829,0.384283681,14
3510,Mahdi Camara,Saint-Étienne,Central Midfield,fr FRA,23,3073,fr Ligue 1,35,34,0.572720422,0.374529013,0.584777694,0.66616428,0.243406179,0.539562924,0.133760362,0.100226074,0.724867725,0.904295403,0.332328561,0.504144687,0.66616428,0.40844009,0.629238885,0.358201457,18
3511,Mahdi Camara,Saint-Étienne,Central Midfield,fr FRA,22,3290,fr Ligue 1,37,37,0.943481537,0.896006029,0.745290128,0.327430294,0.252449133,0.520723436,0.360587792,0.033911078,0.512093726,0.982667671,0.329314243,0.188394876,0.327430294,0.235493595,0.449133384,0.49129197,11
3512,Mahdi Camara,Saint-Étienne,Central Midfield,fr FRA,21,901,fr Ligue 1,12,10,0.822908817,0.798040693,0.691032404,0.327430294,0.038432555,0.154483798,0.133760362,0.230595328,0.458049887,0.938206481,0.149962321,0.736247174,0.327430294,0.042200452,0.77317257,0.331072595,17
3513,Eduardo Camavinga,Real Madrid,Central Midfield,fr FRA,19,2010,es La Liga,37,21,0.980406933,0.914845516,0.972871138,0.327430294,0.529012811,0.154483798,0.322532027,0.556141673,0.23733938,0.279577995,0.905048983,0.709871891,0.327430294,0.556141673,0.46948003,0.470401072,2
3514,Eduardo Camavinga,Real Madrid,Central Midfield,fr FRA,18,1236,es La Liga,26,13,0.981914092,0.977392615,0.955538809,0.874529013,0.557648832,0.72758101,0.447249435,0.690278824,0.800831444,0.690278824,0.708364732,0.298417483,0.874529013,0.518462698,0.877166541,0.644519802,1
3515,Eduardo Camavinga,Rennes,Central Midfield,fr FRA,17,2402,fr Ligue 1,35,28,0.791635268,0.443858327,0.945742276,0.715146948,0.527505652,0.339864356,0.459683497,0.15222306,0.23733938,0.364732479,0.869630746,0.478522984,0.715146948,0.33308214,0.887716654,0.380013397,6
3516,Eduardo Camavinga,Rennes,Central Midfield,fr FRA,16,2107,fr Ligue 1,25,24,0.925395629,0.541823662,0.784476262,0.327430294,0.581763376,0.360964582,0.504898267,0.098718915,0.628495843,0.825169555,0.386586285,0.402411454,0.327430294,0.041446873,0.652599849,0.417483044,3
3517,Antonio Candreva,Salernitana,Right Midfield,it ITA,35,2726,it Serie A,35,32,0.127354936,0.581763376,0.243406179,0.327430294,0.103240392,0.889223813,0.695553881,0.352675207,0.982993197,0.141672946,0.458176338,0.102486812,0.327430294,0.906556142,0.027128862,0.360378464,15
3518,Antonio Candreva,Sampdoria,Right Midfield,it ITA,34,3119,it Serie A,36,36,0.329314243,0.548605878,0.070082894,0.327430294,0.352675207,0.842501884,0.947249435,0.398643557,0.859410431,0.446872645,0.714393369,0.537302185,0.327430294,0.960060286,0.103240392,0.37905049,15
3519,Antonio Candreva,Sampdoria,Right Midfield,it ITA,33,2505,it Serie A,35,28,0.587792012,0.507912585,0.073097212,0.704596835,0.414468726,0.80331575,0.946495855,0.587792012,0.628495843,0.036171816,0.880934439,0.081386586,0.704596835,0.960813866,0.498869631,0.43221971,9
3520,Antonio Candreva,Inter,Right Midfield,it ITA,32,1993,it Serie A,32,24,0.235870384,0.707611153,0.425772419,0.755840241,0.184626978,0.883195177,0.964581763,0.692539563,0.968253968,0.186887717,0.510926903,0.088168802,0.755840241,0.941974378,0.226073851,0.463367663,2
3521,Antonio Candreva,Inter,Right Midfield,it ITA,31,502,it Serie A,18,5,0.3933685,0.34890731,0.116804823,0.327430294,0.016578749,0.80256217,0.133760362,1,0.18329554,0.248681236,0.162019593,0.908063301,0.327430294,0.996985682,0.437076112,0.335091686,4
3522,Pierrick Capelle,Angers,Left Midfield,fr FRA,35,1428,fr Ligue 1,26,15,0.585531274,0.163526752,0.62094951,0.327430294,0.706103994,0.154483798,0.852675207,0.477769405,0.083144369,0.440844009,0.398643557,0.714393369,0.327430294,0.357950264,0.214770158,0.310307293,20
3523,Pierrick Capelle,Angers,Left Midfield,fr FRA,34,1193,fr Ligue 1,30,12,0.922381311,0.103617182,0.522984175,0.327430294,0.859080633,0.154483798,0.461190656,0.694046722,0.083144369,0.669932178,0.308214017,0.767143934,0.327430294,0.543330821,0.412961567,0.411412543,14
3524,Pierrick Capelle,Angers,Left Midfield,fr FRA,33,2053,fr Ligue 1,35,24,0.299171063,0.364732479,0.571966843,0.327430294,0.914091937,0.685757347,0.691032404,0.385079126,0.598261527,0.977392615,0.416729465,0.789751319,0.327430294,0.513941221,0.477769405,0.435820146,13
3525,Pierrick Capelle,Angers,Left Midfield,fr FRA,32,1747,fr Ligue 1,24,20,0.972871138,0.345892992,0.446872645,0.327430294,0.611152977,0.397889977,0.579502638,0.422004521,0.071050642,0.569706104,0.248681236,0.963074604,0.327430294,0.716654107,0.767897513,0.391107762,11
3526,Pierrick Capelle,Angers,Left Midfield,fr FRA,31,1842,fr Ligue 1,26,21,0.720422005,0.706857573,0.516201959,0.327430294,0.826676714,0.728711379,0.752072344,0.536548606,0.67989418,0.951770912,0.2720422,0.861341372,0.327430294,0.646571213,0.663149962,0.530268777,13
3527,Maxence Caqueret,Lyon,Central Midfield,fr FRA,22,2767,fr Ligue 1,36,32,0.81763376,0.535795026,0.746043708,0.327430294,0.770911831,0.678221552,0.901281085,0.45440844,0.88473167,0.71213263,0.74227581,0.843255463,0.327430294,0.918613414,0.158251696,0.532278322,7
3528,Maxence Caqueret,Lyon,Central Midfield,fr FRA,21,2335,fr Ligue 1,31,26,0.45516202,0.635267521,0.827430294,0.885455916,0.926902788,0.154483798,0.133760362,0.255463451,0.26606198,0.901281085,0.735493595,0.526752072,0.885455916,0.436322532,0.760361718,0.451729046,8
3529,Maxence Caqueret,Lyon,Central Midfield,fr FRA,20,1761,fr Ligue 1,29,19,0.910324039,0.546345139,0.826676714,0.936699322,0.808590806,0.154483798,0.347023361,0.498869631,0.26606198,0.646571213,0.970610399,0.821401658,0.936699322,0.356066315,0.943481537,0.436280666,4
3530,Maxence Caqueret,Lyon,Central Midfield,fr FRA,19,568,fr Ligue 1,8,7,0.923134891,0.035418237,0.877166541,0.983421251,0.895252449,0.154483798,0.133760362,0.95403165,0.512093726,0.805576488,0.889223813,0.6066315,0.983421251,0.457422758,0.687264506,0.499539479,7
3531,Gaetano Castrovilli,Fiorentina,Central Midfield,it ITA,25,718,it Serie A,15,7,0.882441598,0.086661643,0.250188395,0.327430294,0.112283346,0.904295403,0.66729465,0.872645064,0.800831444,0.502637528,0.018839488,0.622079879,0.327430294,0.509796534,0.111529766,0.388763292,8
3532,Gaetano Castrovilli,Fiorentina,Central Midfield,it ITA,24,1391,it Serie A,23,16,0.770911831,0.442351168,0.194423512,0.327430294,0.33383572,0.452147702,0.40919367,0.752072344,0.598261527,0.24189902,0.588545592,0.691032404,0.327430294,0.425018839,0.970610399,0.324625304,7
3533,Gaetano Castrovilli,Fiorentina,Central Midfield,it ITA,23,2332,it Serie A,34,29,0.400150716,0.055764883,0.154483798,0.327430294,0.25697061,0.825169555,0.640919367,0.237377543,0.938397581,0.740768651,0.400150716,0.948003014,0.327430294,0.259231349,0.143933685,0.220212677,13
3534,Gaetano Castrovilli,Fiorentina,Central Midfield,it ITA,22,2673,it Serie A,33,31,0.274302939,0.144687265,0.36322532,0.686510927,0.665410701,0.59080633,0.42351168,0.464204974,0.349206349,0.104747551,0.539562924,0.973624717,0.686510927,0.641296157,0.989449887,0.252784058,10
3535,Dani Ceballos,Real Madrid,Central Midfield,es ESP,25,1564,es La Liga,30,19,0.90844009,0.464204974,0.986435569,0.815373022,0.892991711,0.154483798,0.905048983,0.855312735,0.210884354,0.816126601,0.994724943,0.826676714,0.815373022,0.874152223,0.831951771,0.569496776,2
3536,Dani Ceballos,Arsenal,Central Midfield,es ESP,23,1615,eng Premier League,25,17,0.596081387,0.428033157,0.913338357,0.807083647,0.889600603,0.154483798,0.798794273,0.762622457,0.302721088,0.966842502,0.95403165,0.386586285,0.807083647,0.799547852,0.843632253,0.569329314,8
3537,Dani Ceballos,Arsenal,Central Midfield,es ESP,22,1692,eng Premier League,24,18,0.239638282,0.114544084,0.837226827,0.790881688,0.95478523,0.154483798,0.599472494,0.609645818,0.302721088,0.912584778,0.978146194,0.855312735,0.790881688,0.791258478,0.90957046,0.417650507,8
3538,Dani Ceballos,Real Madrid,Central Midfield,es ESP,21,1248,es La Liga,23,13,0.853805576,0.176337604,0.987942728,0.327430294,0.850791258,0.867370008,0.133760362,0.892238131,0.778911565,0.568952524,0.983421251,0.957045968,0.327430294,0.874905803,0.092690279,0.568366407,3
3539,Xavier Chavalerin,Troyes,Central Midfield,fr FRA,31,2426,fr Ligue 1,34,25,0.80256217,0.748304446,0.53051997,0.327430294,0.231348907,0.733232856,0.457422758,0.051996986,0.962207105,0.853051997,0.252449133,0.109269028,0.327430294,0.354182366,0.305199699,0.466214519,19
3540,Xavier Chavalerin,Troyes,Central Midfield,fr FRA,30,2717,fr Ligue 1,34,31,0.275056518,0.352675207,0.187641296,0.327430294,0.012810852,0.77241899,0.417483044,0.073850791,0.989795918,0.728711379,0.16729465,0.118311982,0.327430294,0.369253956,0.329314243,0.294900779,15
3541,Xavier Chavalerin,Reims,Central Midfield,fr FRA,29,2547,fr Ligue 1,30,29,0.464204974,0.638281839,0.526752072,0.700828937,0.069329314,0.154483798,0.597588546,0.023360965,0.13303099,0.852298417,0.264506405,0.07611153,0.700828937,0.351168048,0.565938206,0.333751989,14
3542,Xavier Chavalerin,Reims,Central Midfield,fr FRA,28,2147,fr Ligue 1,24,24,0.988696307,0.412207988,0.322532027,0.327430294,0.330821402,0.356443105,0.670685757,0.45516202,0.628495843,0.849284099,0.510173323,0.094951017,0.327430294,0.883195177,0.431801055,0.50037679,6
3543,Xavier Chavalerin,Reims,Central Midfield,fr FRA,27,3240,fr Ligue 1,36,36,0.633006782,0.350414469,0.305953278,0.657874906,0.498492841,0.416729465,0.364732479,0.068575735,0.829931973,0.972494348,0.388093444,0.124340618,0.657874906,0.714393369,0.648078372,0.426191074,8
3544,Pathé Ciss,Rayo Vallecano,Central Midfield,sn SEN,28,1282,es La Liga,32,12,0.98492841,0.876412962,0.635267521,0.327430294,0.797287114,0.477015825,0.133760362,0.326299925,0.071050642,0.86360211,0.480783723,0.451394122,0.327430294,0.084400904,0.208741522,0.510424516,11
3545,Pathé Ciss,Rayo Vallecano,Central Midfield,sn SEN,27,1097,es La Liga,31,11,0.140919367,0.962321025,0.623963828,0.327430294,0.972117558,0.769027882,0.487942728,0.622456669,0.67989418,0.995478523,0.46948003,0.441220799,0.327430294,0.051243406,0.635267521,0.52181194,12
3546,Andrea Colpani,Monza,Central Midfield,it ITA,23,948,it Serie A,27,10,0.599095705,0.339864356,0.336096458,0.327430294,0.251695554,0.978522984,0.546721929,0.92464205,0.932350718,0.027128862,0.538055765,0.862848531,0.327430294,0.840994725,0.198191409,0.381688018,11
3547,Santi Comesaña,Rayo Vallecano,Central Midfield,es ESP,25,2451,es La Liga,35,29,0.781461944,0.319517709,0.624717408,0.327430294,0.602863602,0.619442351,0.451770912,0.409947249,0.724867725,0.645064054,0.674453655,0.704596835,0.327430294,0.800301432,0.646571213,0.455413213,11
3548,Santi Comesaña,Rayo Vallecano,Central Midfield,es ESP,24,2682,es La Liga,35,32,0.889223813,0.48455162,0.632253203,0.327430294,0.807837227,0.324039186,0.422004521,0.096458176,0.009448224,0.595327807,0.677467973,0.660889224,0.327430294,0.425772419,0.931424265,0.399397136,12
3549,Santi Comesaña,Rayo Vallecano,Central Midfield,es ESP,21,2032,es La Liga,25,23,0.780708365,0.195930671,0.724943482,0.907309721,0.526752072,0.370007536,0.320271289,0.064054258,0.67989418,0.752072344,0.443858327,0.728711379,0.907309721,0.174076865,0.795026375,0.317759357,20
3550,Lewis Cook,Bournemouth,Central Midfield,eng ENG,25,1720,eng Premier League,28,18,0.57648832,0.541070083,0.388847023,0.327430294,0.707987943,0.154483798,0.586284853,0.345892992,0.512093726,0.66691786,0.203466466,0.389600603,0.327430294,0.674453655,0.097965335,0.407393452,15
3551,Lewis Cook,Bournemouth,Central Midfield,eng ENG,22,1352,eng Premier League,27,14,0.248681236,0.565938206,0.416729465,0.856066315,0.831198191,0.154483798,0.133760362,0.693293142,0.458049887,0.617935192,0.644310475,0.716654107,0.856066315,0.290128109,0.785229842,0.344637026,18
3552,Lewis Cook,Bournemouth,Central Midfield,eng ENG,21,723,eng Premier League,13,8,0.118311982,0.188394876,0.59080633,0.956292389,0.868123587,0.154483798,0.133760362,0.828183873,0.560468632,0.492840995,0.746797287,0.618688772,0.956292389,0.032403919,0.694046722,0.29498451,14
3553,Lassana Coulibaly,Salernitana,Central Midfield,ml MLI,26,2892,it Serie A,35,34,0.688771665,0.432554635,0.555388093,0.834966089,0.754333082,0.565561417,0.537302185,0.044461191,0.948979592,0.294649586,0.297663904,0.550866616,0.834966089,0.209495102,0.346646571,0.33270535,15
3554,Lassana Coulibaly,Salernitana,Central Midfield,ml MLI,25,2332,it Serie A,31,29,0.428786737,0.637528259,0.392614921,0.327430294,0.675960814,0.154483798,0.133760362,0.083647325,0.18329554,0.353428787,0.179351922,0.334589299,0.327430294,0.072720422,0.482290882,0.273842418,17
3555,Lassana Coulibaly,Angers,Central Midfield,ml MLI,24,1687,fr Ligue 1,29,18,0.391107762,0.739261492,0.461944235,0.327430294,0.760361718,0.409947249,0.354935946,0.024868124,0.512093726,0.926902788,0.239638282,0.445365486,0.327430294,0.065561417,0.134890731,0.370509922,13
3556,Mathieu Coutadeur,Ajaccio,Central Midfield,fr FRA,36,1947,fr Ligue 1,27,22,0.317256971,0.508666164,0.769404672,0.327430294,0.759608139,0.154483798,0.133760362,0.046721929,0.560468632,0.376789751,0.599849284,0.064807837,0.327430294,0.109269028,0.140919367,0.330821402,18
3557,Juan Cuadrado,Juventus,Right Midfield,co COL,34,2078,it Serie A,31,24,0.880180859,0.593067069,0.786737001,0.327430294,0.201959307,0.365486059,0.686510927,0.562923888,0.402494331,0.533534288,0.357196684,0.214016579,0.327430294,0.895252449,0.073850791,0.511680482,7
3558,Juan Cuadrado,Juventus,Right Midfield,co COL,33,2487,it Serie A,33,28,0.144687265,0.815373022,0.852298417,0.327430294,0.447626225,0.723436323,0.609645818,0.561416729,0.955404384,0.541823662,0.767143934,0.168048229,0.327430294,0.947249435,0.778447626,0.540651428,4
3559,Juan Cuadrado,Juventus,Right Midfield,co COL,32,2175,it Serie A,30,26,0.490580256,0.344385833,0.776940467,0.895252449,0.240391861,0.522230595,0.990957046,0.734740015,0.458049887,0.931424265,0.66616428,0.37905049,0.895252449,0.978899774,0.881688018,0.515615842,4
3560,Juan Cuadrado,Juventus,Right Midfield,co COL,31,2654,it Serie A,33,28,0.800301432,0.372268274,0.956292389,0.327430294,0.406932931,0.46948003,0.80256217,0.462697815,0.800831444,0.654107008,0.728711379,0.491333836,0.327430294,0.792012057,0.641296157,0.491417567,1
3561,Juan Cuadrado,Juventus,Right Midfield,co COL,30,1220,it Serie A,18,14,0.872645064,0.602863602,0.792012057,0.327430294,0.36360211,0.495101733,0.755086662,0.926902788,0.302721088,0.750565185,0.806330068,0.603993971,0.327430294,0.963074604,0.643556895,0.573641464,1
3562,Mahmoud Dahoud,Dortmund,Central Midfield,de GER,25,1658,de Bundesliga,22,20,0.07611153,0.477015825,0.522230595,0.327430294,0.90957046,0.614167295,0.786737001,0.589299171,0.800831444,0.419743783,0.795026375,0.284853052,0.327430294,0.807083647,0.751318764,0.458929917,2
3563,Mahmoud Dahoud,Dortmund,Central Midfield,de GER,24,1258,de Bundesliga,21,15,0.635267521,0.556141673,0.880180859,0.870384326,0.977392615,0.483798041,0.442351168,0.68198945,0.701814059,0.724189902,0.840994725,0.828183873,0.870384326,0.33383572,0.972871138,0.493845767,2
3564,Mahmoud Dahoud,Dortmund,Central Midfield,de GER,23,558,de Bundesliga,12,6,0.537302185,0.390354182,0.976639035,0.327430294,0.83345893,0.154483798,0.782215524,0.960060286,0.210884354,0.72720422,0.854559156,0.731725697,0.327430294,0.694046722,0.947249435,0.504647074,2
3565,Mahmoud Dahoud,Dortmund,Central Midfield,de GER,22,697,de Bundesliga,14,7,0.712886209,0.449133384,0.700075358,0.327430294,0.95403165,0.675960814,0.133760362,0.907309721,0.512093726,0.98492841,0.86360211,0.800301432,0.327430294,0.527505652,0.86360211,0.567947752,2
3566,Danilo,Nott'ham Forest,Central Midfield,br BRA,21,976,eng Premier League,13,12,0.040693293,0.071590053,0.011303693,0.327430294,0.342125094,0.930670686,0.844762622,0.730218538,0.896447468,0.336096458,0.173323286,0.305576488,0.327430294,0.370761115,0.869630746,0.280875827,16
3567,Danilo,Juventus,Central Midfield,br BRA,31,3184,it Serie A,37,35,0.92388847,0.887716654,0.834212509,0.660889224,0.343632253,0.525998493,0.50037679,0.031650339,0.655706727,0.751318764,0.566691786,0.033911078,0.660889224,0.149208742,0.101733233,0.490412794,7
3568,Danilo,Juventus,Central Midfield,br BRA,30,1893,it Serie A,22,22,0.859834213,0.929163527,0.901281085,0.763376036,0.416729465,0.382818387,0.547852298,0.218538056,0.701814059,0.853805576,0.66691786,0.019593067,0.763376036,0.2426526,0.223813112,0.531692205,4
3569,Danilo,Juventus,Central Midfield,br BRA,29,2916,it Serie A,34,32,0.170685757,0.854559156,0.962321025,0.83270535,0.667671439,0.317256971,0.662396383,0.07535795,0.210884354,0.975131876,0.906556142,0.039186134,0.83270535,0.321024868,0.769404672,0.478313657,4
3570,Danilo,Juventus,Central Midfield,br BRA,28,1440,it Serie A,22,16,0.794272796,0.828183873,0.92464205,0.327430294,0.183873399,0.660512434,0.133760362,0.685003768,0.843537415,0.892991711,0.761868877,0.018839488,0.327430294,0.445742276,0.814619442,0.599598091,1
3571,Danilo,Manchester City,Central Midfield,br BRA,27,807,eng Premier League,11,9,0.987942728,0.889977393,0.965335343,0.944235117,0.804822909,0.623963828,0.133760362,0.733986436,0.752078609,0.905802562,0.965335343,0.180105501,0.944235117,0.098718915,0.574227581,0.647827179,1
3572,Sergi Darder,Espanyol,Central Midfield,es ESP,28,3320,es La Liga,38,38,0.385079126,0.643556895,0.172569706,0.327430294,0.34815373,0.765636775,0.4853052,0.368500377,0.962207105,0.199321778,0.799547852,0.284099472,0.327430294,0.926902788,0.296910324,0.391735745,19
3573,Sergi Darder,Espanyol,Central Midfield,es ESP,27,3125,es La Liga,36,36,0.162773173,0.571966843,0.65109269,0.661642803,0.191409194,0.535041447,0.929917106,0.142426526,0.701814059,0.269781462,0.810851545,0.463451394,0.661642803,0.549359457,0.866616428,0.290044377,14
3574,Sergi Darder,Espanyol,Central Midfield,es ESP,25,2658,es La Liga,36,29,0.159758855,0.823662396,0.168801809,0.689525245,0.171062547,0.467972871,0.284099472,0.27279578,0.097883598,0.324792766,0.412207988,0.516955539,0.689525245,0.538055765,0.210248681,0.267771917,20
